module,location,sensor,current_ma,current_a,rms_a,adc_samples,vref,wifi_rssi,received_at,source,type,voltage_v,power_w,power_kwh,hour,day_of_week,is_weekend,time_key,time_window,occupied,temperature,humidity,rcwl,pir,hour_sin,hour_cos,day_sin,day_cos,current_a_rolling_mean_1h,current_a_rolling_std_1h,current_a_lag_1,current_a_lag_2,power_w_rolling_mean_1h,power_w_rolling_std_1h,power_w_lag_1,power_w_lag_2,daily_power_mean,daily_power_max,daily_power_min,daily_power_std,daily_current_mean,daily_current_max,daily_occupancy_rate
MOD001,LAB_1,ACS712-20A,112.5277,0.112528,0.236,200.0,3.3,-68,2026-01-03 13:05:11.374000+00:00,esp32,current,3.3,0.3713424,0.0003713424,13,5,1,2026-01-03 13:05:11.374000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11399191666666668,0.021322611303745277,0.090655,0.106773,0.37617332499999995,0.0703646173023594,0.29916149999999997,0.3523509,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,96.48614,0.096486,0.236,200.0,3.3,-67,2026-01-03 13:05:15.243000+00:00,esp32,current,3.3,0.3184038,0.00031840380000000004,13,5,1,2026-01-03 13:05:15.243000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11294466666666665,0.02188834208320756,0.112528,0.090655,0.3727174,0.07223152887458494,0.3713424,0.29916149999999997,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,95.17546,0.095175,0.236,200.0,3.3,-70,2026-01-03 13:05:17.911000+00:00,esp32,current,3.3,0.31407749999999995,0.00031407749999999996,13,5,1,2026-01-03 13:05:17.911000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11187233333333334,0.02245810370580308,0.096486,0.112528,0.36917869999999997,0.07411174222915017,0.3184038,0.3713424,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,79.3275,0.079328,0.236,200.0,3.3,-67,2026-01-03 13:05:21.809000+00:00,esp32,current,3.3,0.26178239999999997,0.0002617824,13,5,1,2026-01-03 13:05:21.809000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11094558333333333,0.023621828650860332,0.095175,0.096486,0.366120425,0.0779520345478391,0.31407749999999995,0.3184038,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,117.0507,0.117051,0.236,200.0,3.3,-68,2026-01-03 13:05:24.464000+00:00,esp32,current,3.3,0.3862683,0.0003862683,13,5,1,2026-01-03 13:05:24.464000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.10978575,0.02287931780262769,0.079328,0.095175,0.36229297499999996,0.07550174874867138,0.26178239999999997,0.31407749999999995,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,144.7852,0.144785,0.236,200.0,3.3,-68,2026-01-03 13:05:28.349000+00:00,esp32,current,3.3,0.47779049999999995,0.00047779049999999997,13,5,1,2026-01-03 13:05:28.349000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11062908333333332,0.024036961880549077,0.117051,0.079328,0.36507597500000005,0.07932197420581197,0.3862683,0.26178239999999997,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,132.6768,0.132677,0.236,200.0,3.3,-68,2026-01-03 13:05:31.012000+00:00,esp32,current,3.3,0.43783409999999995,0.00043783409999999994,13,5,1,2026-01-03 13:05:31.012000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11106274999999999,0.024412491586834645,0.144785,0.117051,0.36650707499999996,0.08056122223655435,0.47779049999999995,0.3862683,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,129.6994,0.129699,0.236,200.0,3.3,-68,2026-01-03 13:05:34.892000+00:00,esp32,current,3.3,0.4280067,0.0004280067,13,5,1,2026-01-03 13:05:34.892000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11344349999999999,0.024746536663100584,0.132677,0.144785,0.37436355,0.08166357098823196,0.43783409999999995,0.47779049999999995,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,127.2129,0.127213,0.236,200.0,3.3,-70,2026-01-03 13:05:37.571000+00:00,esp32,current,3.3,0.4198029,0.00041980289999999997,13,5,1,2026-01-03 13:05:37.571000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11052766666666665,0.020105148880700963,0.129699,0.132677,0.36474129999999994,0.0663469913063132,0.4280067,0.43783409999999995,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,99.80518,0.099805,0.236,200.0,3.3,-69,2026-01-03 13:05:41.466000+00:00,esp32,current,3.3,0.3293565,0.0003293565,13,5,1,2026-01-03 13:05:41.466000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11101458333333335,0.019734824643753403,0.127213,0.129699,0.36634812499999997,0.06512492132438626,0.4198029,0.4280067,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,87.73809,0.087738,0.236,200.0,3.3,-66,2026-01-03 13:05:44.123000+00:00,esp32,current,3.3,0.2895354,0.00028953539999999997,13,5,1,2026-01-03 13:05:44.123000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.10942833333333334,0.02084076070559514,0.099805,0.127213,0.36111350000000003,0.06877451032846399,0.3293565,0.4198029,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,92.84026,0.09284,0.236,200.0,3.3,-64,2026-01-03 13:05:48.478000+00:00,esp32,current,3.3,0.306372,0.00030637199999999996,13,5,1,2026-01-03 13:05:48.478000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.10961041666666665,0.02067068033563188,0.087738,0.099805,0.361714375,0.06821324510758522,0.2895354,0.3293565,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,117.7333,0.117733,0.236,200.0,3.3,-66,2026-01-03 13:05:51.402000+00:00,esp32,current,3.3,0.3885189,0.0003885189,13,5,1,2026-01-03 13:05:51.402000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11004416666666667,0.020791724052146462,0.09284,0.087738,0.36314575,0.06861268937208334,0.306372,0.2895354,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,143.1517,0.143152,0.236,200.0,3.3,-65,2026-01-03 13:05:55.200000+00:00,esp32,current,3.3,0.4724016,0.0004724016,13,5,1,2026-01-03 13:05:55.200000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.113933,0.02233236975578477,0.117733,0.09284,0.3759789,0.07369682019408978,0.3885189,0.306372,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,125.9171,0.125917,0.236,200.0,3.3,-68,2026-01-03 13:05:57.855000+00:00,esp32,current,3.3,0.41552609999999995,0.00041552609999999997,13,5,1,2026-01-03 13:05:57.855000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.11649483333333334,0.021740368692337926,0.143152,0.117733,0.38443294999999994,0.07174321668471521,0.4724016,0.3885189,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,255.6431,0.255643,0.236,200.0,3.3,-63,2026-01-03 13:06:01.740000+00:00,esp32,current,3.3,0.8436219,0.0008436219,13,5,1,2026-01-03 13:06:01.740000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.13118775000000002,0.043263817681595804,0.125917,0.143152,0.43291957499999995,0.14277059834926625,0.41552609999999995,0.4724016,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,261.4183,0.261418,0.236,200.0,3.3,-62,2026-01-03 13:06:05.110000+00:00,esp32,current,3.3,0.8626793999999999,0.0008626793999999999,13,5,1,2026-01-03 13:06:05.110000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.14321833333333334,0.05689910385511487,0.255643,0.125917,0.47262049999999994,0.1877670427218792,0.8436219,0.41552609999999995,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,224.9428,0.224943,0.236,200.0,3.3,-65,2026-01-03 13:06:10.977000+00:00,esp32,current,3.3,0.7423119,0.0007423119,13,5,1,2026-01-03 13:06:10.977000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.14989816666666667,0.06160992602411535,0.261418,0.255643,0.4946639499999999,0.20331275587958075,0.8626793999999999,0.8436219,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,228.4023,0.228402,0.236,200.0,3.3,-64,2026-01-03 13:06:14.408000+00:00,esp32,current,3.3,0.7537265999999999,0.0007537265999999999,13,5,1,2026-01-03 13:06:14.408000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.15787525,0.06526609156943591,0.224943,0.261418,0.5209883249999999,0.21537810217913866,0.7423119,0.8626793999999999,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,225.9413,0.225941,0.236,200.0,3.3,-64,2026-01-03 13:06:18.726000+00:00,esp32,current,3.3,0.7456052999999999,0.0007456052999999999,13,5,1,2026-01-03 13:06:18.726000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.16589541666666666,0.06736836199374074,0.228402,0.224943,0.547454875,0.22231559457934455,0.7537265999999999,0.7423119,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,212.9781,0.212978,0.236,200.0,3.3,-63,2026-01-03 13:06:21.794000+00:00,esp32,current,3.3,0.7028274,0.0007028274,13,5,1,2026-01-03 13:06:21.794000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.1730425,0.06744083526051821,0.225941,0.228402,0.5710402499999999,0.22255475635971028,0.7456052999999999,0.7537265999999999,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,229.0232,0.229023,0.236,200.0,3.3,-64,2026-01-03 13:06:25.673000+00:00,esp32,current,3.3,0.7557759,0.0007557759,13,5,1,2026-01-03 13:06:25.673000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.18381066666666668,0.06495423065559779,0.212978,0.225941,0.6065752,0.21434896116347288,0.7028274,0.7456052999999999,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,226.2842,0.226284,0.236,200.0,3.3,-65,2026-01-03 13:06:28.757000+00:00,esp32,current,3.3,0.7467372,0.0007467372,13,5,1,2026-01-03 13:06:28.757000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.19535616666666666,0.058297058090178856,0.229023,0.212978,0.6446753499999999,0.19238029169759052,0.7557759,0.7028274,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,223.4015,0.223402,0.236,200.0,3.3,-65,2026-01-03 13:06:32.444000+00:00,esp32,current,3.3,0.7372266,0.0007372266,13,5,1,2026-01-03 13:06:32.444000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.20623633333333333,0.048841566519314226,0.226284,0.229023,0.6805799,0.16117716951373734,0.7467372,0.7557759,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,227.3424,0.227342,0.236,200.0,3.3,-64,2026-01-03 13:06:36.540000+00:00,esp32,current,3.3,0.7502285999999999,0.0007502285999999999,13,5,1,2026-01-03 13:06:36.540000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.21537041666666668,0.04028525134464851,0.223402,0.226284,0.7107223749999999,0.1329413294373406,0.7372266,0.7467372,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,246.2959,0.246296,0.236,200.0,3.3,-65,2026-01-03 13:06:41.671000+00:00,esp32,current,3.3,0.8127768,0.0008127767999999999,13,5,1,2026-01-03 13:06:41.671000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.22396574999999996,0.03398696430886123,0.227342,0.223402,0.7390869749999999,0.11215698221924274,0.7502285999999999,0.7372266,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,219.5223,0.219522,0.236,200.0,3.3,-65,2026-01-03 13:06:46.277000+00:00,esp32,current,3.3,0.7244225999999999,0.0007244225999999999,13,5,1,2026-01-03 13:06:46.277000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.23176616666666663,0.014716356724488995,0.246296,0.227342,0.76482835,0.048563977190815365,0.8127768,0.7502285999999999,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,229.9003,0.2299,0.236,200.0,3.3,-69,2026-01-03 13:06:50.073000+00:00,esp32,current,3.3,0.75867,0.0007586699999999999,13,5,1,2026-01-03 13:06:50.073000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.22962091666666665,0.012650680703627765,0.219522,0.246296,0.757749025,0.04174724632197353,0.7244225999999999,0.8127768,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,247.0921,0.247092,0.236,200.0,3.3,-68,2026-01-03 13:06:53.139000+00:00,esp32,current,3.3,0.8154036,0.0008154036,13,5,1,2026-01-03 13:06:53.139000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.2284270833333333,0.00971184063125823,0.2299,0.219522,0.7538093749999999,0.03204907408315463,0.75867,0.7244225999999999,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,238.7846,0.238785,0.236,200.0,3.3,-70,2026-01-03 13:06:58.283000+00:00,esp32,current,3.3,0.7879904999999999,0.0007879905,13,5,1,2026-01-03 13:06:58.283000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.2295805833333333,0.010075619479789001,0.247092,0.2299,0.757615925,0.033249544283306114,0.8154036,0.75867,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
MOD001,LAB_1,ACS712-20A,221.5436,0.221544,0.236,200.0,3.3,-69,2026-01-03 13:07:01.971000+00:00,esp32,current,3.3,0.7310952,0.0007310951999999999,13,5,1,2026-01-03 13:07:01.971000+00:00,2026-01-03 13:05:00+00:00,0.0,,,,,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.22900908333333334,0.010339586121998836,0.238785,0.247092,0.7557299749999999,0.0341206342025985,0.7879904999999999,0.8154036,0.4837885556919642,0.8884919999999998,0.1668381,0.23780725771128441,0.14660259263392855,0.26924,0.0
